Book_Name,Author_Name,Book_URL,Edition_Type,Price,Star_Rating,Reviews
Saraswati,Missing,https://amazon.in/Saraswati-SANJANA-KAPUR-ebook/dp/B06XXWYQFK/ref=zg_bs_g_1318104031_sccl_18/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.5 out of 5 stars,SANJANA KAPUR
One Piece Vol 1 Comic,Missing,https://amazon.in/One-Piece-Vol-1-Comic/dp/B0BGZT784C/ref=zg_bs_g_1318104031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,3.4 out of 5 stars,Author Eiichiro Oda
"Peppa Pig - My Best Little Library (12 Board Books Set) [Paperback] Pig, Peppa",Missing,https://amazon.in/Peppa-Pig-Little-Library-Board/dp/0241519578/ref=zg_bs_g_1318104031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Peppa Pig
Avengers vs. Thanos,Steve Englehart,https://amazon.in/Avengers-vs-Thanos-Steve-Englehart-ebook/dp/B00FRP6VKQ/ref=zg_bs_g_1318104031_sccl_21/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.1 out of 5 stars,713
TINKLE DIGEST 1,Missing,https://amazon.in/TINKLE-DIGEST-1-ANANT-PAI-ebook/dp/B0758FSVW5/ref=zg_bs_g_1318104031_sccl_22/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.4 out of 5 stars,ANANT PAI
Flashpoint,Geoff Johns,https://amazon.in/Flashpoint-Geoff-Johns-ebook/dp/B009POHHPS/ref=zg_bs_g_1318104031_sccl_23/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.8 out of 5 stars,"4,099"
Diary of a Wimpy Kid Box Set - Books 1 -,Jeff Kinney,https://amazon.in/Diary-Wimpy-Kid-Books-book/dp/0241567416/ref=zg_bs_g_1318104031_sccl_24/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,544
Watchmen: International Edition,Missing,https://amazon.in/Watchmen-International-Alan-Moore/dp/1401248195/ref=zg_bs_g_1318104031_sccl_25/000-0000000-0000000?psc=1,Unknown Binding,Missing,4.7 out of 5 stars,Alan Moore
"The Complete MAUS [Paperback] Spiegelman, Art",Art Spiegelman,https://amazon.in/Complete-MAUS-Art-Spiegelman/dp/0141014083/ref=zg_bs_g_1318104031_sccl_26/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,"10,595"
(Hindi) Set of 10 Champak Magazines in Hindi,Missing,https://amazon.in/Hindi-Set-10-Champak-Magazines/dp/B07RX6KWN7/ref=zg_bs_g_1318104031_sccl_27/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Champak
"Palestine [Paperback] Sacco, Joe",Joe Sacco,https://amazon.in/Palestine-Joe-Sacco/dp/0224069829/ref=zg_bs_g_1318104031_sccl_28/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,543
"Jujutsu Kaisen, Vol. 04: Volume 4",Missing,https://amazon.in/Jujutsu-Kaisen-Vol-4/dp/1974714802/ref=zg_bs_g_1318104031_sccl_29/000-0000000-0000000?psc=1,Paperback,Missing,4.9 out of 5 stars,Gege Akutami
The Black Island (Tintin),Herge,https://amazon.in/Black-Island-Tintin-Herge/dp/1405206187/ref=zg_bs_g_1318104031_sccl_30/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,"1,376"
"Jujutsu Kaisen, Vol. 02: Volume 2",Missing,https://amazon.in/Jujutsu-Kaisen-Vol-2/dp/1974710033/ref=zg_bs_g_1318104031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,Gege Akutami
Amazing Spider-Man Masterworks Vol. 1 (Marvel Masterworks),Stan Lee,https://amazon.in/Amazing-Spider-Man-Masterworks-Vol-Marvel-ebook/dp/B00AAJQVBS/ref=zg_bs_g_1318104031_sccl_2/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.6 out of 5 stars,"1,550"
Set of 10 Champak Magazines,Missing,https://amazon.in/Set-10-Champak-Magazines/dp/B07QFLS5QY/ref=zg_bs_g_1318104031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Champak
Valmiki's Ramayana,Missing,https://amazon.in/Valmikis-Ramayana-Multiple-Writers-ebook/dp/B0B88HQT58/ref=zg_bs_g_1318104031_sccl_4/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.7 out of 5 stars,Multiple Writers
The Crab with Golden Claws (Tintin),Herge,https://amazon.in/Crab-Golden-Claws-Tintin/dp/1405206209/ref=zg_bs_g_1318104031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,686
Hulk: Planet Hulk (Incredible Hulk (1999-2007)),Greg Pak,https://amazon.in/Hulk-Planet-Incredible-1999-2007-ebook/dp/B00AAJR0GI/ref=zg_bs_g_1318104031_sccl_6/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.7 out of 5 stars,"1,742"
The Adventures of Tintin (Set of 23 Books),Missing,https://amazon.in/Tintin-Paperback-Boxed-Set-titles/dp/1405294574/ref=zg_bs_g_1318104031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,Hergé
Tinkle Double Double Digest No. 06,Missing,https://amazon.in/Tinkle-Double-Digest-No-06-ebook/dp/B08DQYDRZ2/ref=zg_bs_g_1318104031_sccl_8/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.3 out of 5 stars,Thindiath
Batman (2016-) Vol. 1: Their Dark Designs,Missing,https://amazon.in/Batman-2016-Vol-Their-Designs-ebook/dp/B08KGX8T55/ref=zg_bs_g_1318104031_sccl_9/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.7 out of 5 stars,James Tynion
The Seven Crystal Balls (Tintin),Herge,https://amazon.in/Seven-Crystal-Balls-Tintin/dp/1405206241/ref=zg_bs_g_1318104031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,661
"Jujutsu Kaisen, Vol. 8, Volume 8",Missing,https://amazon.in/Jujutsu-Kaisen-Vol-8/dp/1974718719/ref=zg_bs_g_1318104031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,Gege Akutami
Suppandi & Friends Vol 1: Let the Madness Begin!,Missing,https://amazon.in/Suppandi-Friends-Vol-Madness-Begin-ebook/dp/B08GM5Y78Y/ref=zg_bs_g_1318104031_sccl_12/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.5 out of 5 stars,Multiple Writers
The Batman Who Laughs (The Batman Who Laughs (2018-2019)),Scott Snyder,https://amazon.in/Batman-Who-Laughs-2018-ebook/dp/B07WC9XV26/ref=zg_bs_g_1318104031_sccl_13/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.7 out of 5 stars,"6,092"
One Piece 02: Buggy the Clown: Volume 2 [Paperback] Eiichiro Oda,Eiichiro Oda,https://amazon.in/One-Piece-02-Eiichiro-Oda/dp/159116057X/ref=zg_bs_g_1318104031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,"2,145"
Cigars of Pharaoh (Tintin),Herge,https://amazon.in/Cigars-Pharaoh-Tintin-Herge/dp/1405206152/ref=zg_bs_g_1318104031_sccl_15/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,"1,093"
Tales of Vishnu (Amar Chitra Katha),Missing,https://amazon.in/Tales-Vishnu-Amar-Chitra-Katha/dp/8189999338/ref=zg_bs_g_1318104031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,NA
Hanuman,Anant Pai,https://amazon.in/Hanuman-Amar-Chitra-Katha-Anant/dp/8189999249/ref=zg_bs_g_1318104031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,959
TINKLE DOUBLE DIGEST 8,Missing,https://amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B075QFXP8P/ref=zg_bs_g_1318104031_sccl_18/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.5 out of 5 stars,ANANT PAI
Tintin in Tibet,Herge,https://amazon.in/Tintin-Tibet-Herge/dp/1405206314/ref=zg_bs_g_1318104031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.8 out of 5 stars,"1,364"
Spider-Man: Ends of the Earth,Dan Slott,https://amazon.in/Spider-Man-Ends-Earth-Dan-Slott-ebook/dp/B00EARP1JE/ref=zg_bs_g_1318104031_sccl_20/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.4 out of 5 stars,356
Elon Musk,Walter Isaacson,https://amazon.in/Elon-Musk-Walter-Isaacson/dp/1398527491/ref=zg_bs_g_1318105031_sccl_1/000-0000000-0000000?psc=1,Hardcover,Missing,4.7 out of 5 stars,"2,362"
Coffee Can Investing: The Low-Risk Road,Missing,https://amazon.in/Coffee-Can-Investing-Stupendous-Wealth/dp/067009045X/ref=zg_bs_g_1318105031_sccl_2/000-0000000-0000000?psc=1,Hardcover,Missing,4.5 out of 5 stars,"Rakshit; Uni Mukherjea, Saurabh; Ranjan"
"Let's Talk Mutual Funds : A Systematic, Smart Way to Make Them Work for You",Monika Halan,https://amazon.in/Lets-Talk-Mutual-Funds-Systematic/dp/9356991464/ref=zg_bs_g_1318105031_sccl_3/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,200
"The Personal MBA: A World-Class Business Education in a Single Volume [Paperback] Kaufman, Josh",Josh Kaufman,https://amazon.in/Personal-MBA-World-Class-Business-Education/dp/0670919535/ref=zg_bs_g_1318105031_sccl_4/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"6,244"
"Let's Talk Mutual Funds: A Systematic, Smart Way to Make Them Work for You",Missing,https://amazon.in/Lets-Talk-Mutual-Funds-Systematic/dp/B0CCSR7S46/ref=zg_bs_g_1318105031_sccl_5/000-0000000-0000000?psc=1,Audible Audiobook,Missing,4.6 out of 5 stars,Monika Halan
Let Us C: Authentic guide to C programming language - 19th Edition,Missing,https://amazon.in/Let-Us-Authentic-programming-language/dp/9355512767/ref=zg_bs_g_1318105031_sccl_6/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,Yashavant Kanetkar
System Design Interview - An Insider's Guide: Volume 2,Sahn Lam,https://amazon.in/System-Design-Interview-Insiders-Guide/dp/1736049119/ref=zg_bs_g_1318105031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,3.4 out of 5 stars,"1,277"
System Design Interview - An insider's guide,Alex Xu,https://amazon.in/System-Design-Interview-insiders-Second/dp/B08CMF2CQF/ref=zg_bs_g_1318105031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"2,464"
"The Mental Game of Trading: A System for Solving Problems with Greed, Fear, Anger, Confidence, and Discipline",Jared Tendler,https://amazon.in/Mental-Game-Trading-Confidence-Discipline/dp/1734030917/ref=zg_bs_g_1318105031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,473
Investonomy: The Stock Market Guide That: The Stock Market Guide That Makes You Rich,Missing,https://amazon.in/Investonomy-Stock-Market-Guide-Makes/dp/0143455044/ref=zg_bs_g_1318105031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,Pranjal Kamra
The Most Important Thing: Uncommon Sense for The Thoughtful Investor,Howard Marks,https://amazon.in/Most-Important-Thing-Uncommon-Thoughtful/dp/9353022797/ref=zg_bs_g_1318105031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"2,972"
Hooked : How to Build Habit-Forming Prod,Nir Eyal,https://amazon.in/Hooked-How-Build-Habit-Forming-Products/dp/0241184835/ref=zg_bs_g_1318105031_sccl_12/000-0000000-0000000?psc=1,Hardcover,Missing,4.6 out of 5 stars,"7,325"
AN UGLY TRUTH: INSIDE FACEBOOK'S BATTLE FOR DOMINATION,Sheera Frenkel,https://amazon.in/UGLY-TRUTH-INSIDE-FACEBOOKS-DOMINATION/dp/1408712717/ref=zg_bs_g_1318105031_sccl_13/000-0000000-0000000?psc=1,Hardcover,Missing,4.3 out of 5 stars,"1,190"
Supply and Demand Trading: How To Master The Trading Zones,Frank Miller,https://amazon.in/Supply-Demand-Trading-Master-Zones/dp/1957999047/ref=zg_bs_g_1318105031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,222
"Data Structures and Algorithms Made Easy: Data Structures and Algorithmic Puzzles, Fifth Edition",Missing,https://amazon.in/Data-Structures-Algorithms-Made-Easy-ebook/dp/B09B8STDLH/ref=zg_bs_g_1318105031_sccl_15/000-0000000-0000000?psc=1,Kindle Edition,Missing,3.6 out of 5 stars,Narasimha Karumanchi
Algorithms to Live By: The Computer Science of Human Decisions,Brian Christian,https://amazon.in/Algorithms-Live-Computer-Science-Decisions/dp/0007547994/ref=zg_bs_g_1318105031_sccl_16/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"5,507"
"The Lean Startup: How Constant Innovation Creates Radically Successful Businesses [Paperback] Ries, Eric",Missing,https://amazon.in/Lean-Startup-Innovation-Successful-Businesses/dp/0670921602/ref=zg_bs_g_1318105031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,RIES ERIC
Data Structures and Algorithms Made Easy,Narasimha Karumanchi,https://amazon.in/Data-Structures-Algorithms-Made-Easy/dp/819324527X/ref=zg_bs_g_1318105031_sccl_18/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"2,896"
System Design Interview: An insider's guide – Volume 1 (Greyscale Indian Edition),Alex Xu,https://amazon.in/System-Design-Interview-insiders-Greyscale/dp/9355424329/ref=zg_bs_g_1318105031_sccl_19/000-0000000-0000000?psc=1,Paperback,Missing,4.1 out of 5 stars,7
The Hundred-Page Machine Learning Book,Andriy Burkov,https://amazon.in/The-Hundred-Page-Machine-Learning-Book/dp/199957950X/ref=zg_bs_g_1318105031_sccl_20/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"1,074"
Data Structures And Algorithms Made Easy: Data Structures And Algorithmic Puzzles,Narasimha Karumanchi,https://amazon.in/Data-Structures-Algorithms-Made-Easy/dp/8193245288/ref=zg_bs_g_1318105031_sccl_21/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"2,896"
Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,https://amazon.in/Digital-Minimalism-Choosing-Focused-Noisy/dp/0241453577/ref=zg_bs_g_1318105031_sccl_22/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,"7,267"
Deep Learning (Adaptive Computation and Machine Learning series),Aaron Courville,https://amazon.in/Deep-Learning-Ian-Goodfellow/dp/0262035618/ref=zg_bs_g_1318105031_sccl_23/000-0000000-0000000?psc=1,Hardcover,Missing,4.7 out of 5 stars,"2,066"
The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution SHORTLISTED FOR THE FT & MCKINSEY BUSINESS BOOK OF THE YEAR AWARD 2019,Gregory Zuckerman,https://amazon.in/Man-Who-Solved-Market-Revolution/dp/0241309727/ref=zg_bs_g_1318105031_sccl_24/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"4,196"
"Life 3.0: Being Human in the Age of Artificial Intelligence [Paperback] Tegmark, Max",Max Tegmark,https://amazon.in/Life-3-0-Being-Artificial-Intelligence/dp/0141981806/ref=zg_bs_g_1318105031_sccl_25/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"5,130"
Data Structures and Algorithms Made Easy in Java,Narasimha Karumanchi,https://amazon.in/Data-Structures-Algorithms-Made-Easy/dp/8192107558/ref=zg_bs_g_1318105031_sccl_26/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"1,144"
Diamonds In The Dust: Consistent Compoun,Saurabh Mukherjea,https://amazon.in/Diamonds-Dust-Consistent-Compounding-Extraordinary/dp/0670095303/ref=zg_bs_g_1318105031_sccl_27/000-0000000-0000000?psc=1,Hardcover,Missing,4.5 out of 5 stars,"2,287"
Cracking the PM Interview: How to Land a Product Manager Job in Technology,Gayle Laakmann McDowell,https://amazon.in/Cracking-PM-Interview-Product-Technology/dp/0984782818/ref=zg_bs_g_1318105031_sccl_28/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"2,826"
Elliott Wave - Fibonacci High Probability Trading: Master The Wave Principle and Market Timing With Proven Strategies,Jarrod Sanders,https://amazon.in/Elliott-Wave-Fibonacci-Probability-Strategies/dp/1957999101/ref=zg_bs_g_1318105031_sccl_29/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,90
"Tomorrow, and Tomorrow, and Tomorrow: The #1 smash-hit Sunday Times bestseller",Gabrielle Zevin,https://amazon.in/Tomorrow-smash-hit-Sunday-Times-bestseller/dp/152911554X/ref=zg_bs_g_1318105031_sccl_30/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"64,524"
The Coming Wave: The instant Sunday Times bestseller from the ultimate AI insider,Mustafa Suleyman,https://amazon.in/Coming-Wave-Technology-Twenty-First-Centurys/dp/1847927491/ref=zg_bs_g_1318105031_sccl_1/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,236
"Tomorrow, and Tomorrow, and Tomorrow: A BBC RADIO 2 BOOK CLUB PICK FOR JULY 2022",Gabrielle Zevin,https://amazon.in/Tomorrow-best-books-ever-GREEN/dp/1784744654/ref=zg_bs_g_1318105031_sccl_2/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,"64,524"
"The Coming Wave: Technology, Power, and the Twenty-first Century's Greatest Dilemma",Mustafa Suleyman,https://amazon.in/Coming-Wave-Technology-Twenty-first-Centurys/dp/0593593952/ref=zg_bs_g_1318105031_sccl_3/000-0000000-0000000?psc=1,Hardcover,Missing,4.3 out of 5 stars,236
Data Structures and Algorithms Made Easy in Java: Data Structure and Algorithmic Puzzles,Narasimha Karumanchi,https://amazon.in/Data-Structures-Algorithms-Made-Easy-ebook/dp/B08CMLS7LZ/ref=zg_bs_g_1318105031_sccl_4/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.3 out of 5 stars,"1,144"
"GODEL, ESCHER, BACH",Douglas R. Hofstadter,https://amazon.in/Godel-Escher-Bach-Douglas-Hofstadter/dp/0465026567/ref=zg_bs_g_1318105031_sccl_5/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"1,966"
Data Structure and Algorithmic Thinking with Python: Data Structure and Algorithmic Puzzles,Narasimha Karumanchi,https://amazon.in/Data-Structure-Algorithmic-Thinking-Python-ebook/dp/B08CKZ6454/ref=zg_bs_g_1318105031_sccl_6/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.3 out of 5 stars,749
Secrets on Fibonacci Trading: Mastering Fibonacci Techniques In Less Than 3 Days,Frank Miller,https://amazon.in/Secrets-Fibonacci-Trading-Mastering-Techniques/dp/195799908X/ref=zg_bs_g_1318105031_sccl_7/000-0000000-0000000?psc=1,Paperback,Missing,4.3 out of 5 stars,955
Machine Learning System Design Interview,Missing,https://amazon.in/Machine-Learning-System-Design-Interview/dp/1736049127/ref=zg_bs_g_1318105031_sccl_8/000-0000000-0000000?psc=1,Paperback,Missing,4.2 out of 5 stars,Alex Xu Ali Aminian
The Innovators,Walter Isaacson,https://amazon.in/Innovators-Inventors-Hackers-Geniuses-Revolution/dp/1471138801/ref=zg_bs_g_1318105031_sccl_9/000-0000000-0000000?psc=1,Paperback,Missing,4.6 out of 5 stars,"5,277"
UPPCL TG2 Computer Science Book [Theory+Objective],Missing,https://amazon.in/UPPCL-Computer-Science-Theory-Objective/dp/B0BG62LZPS/ref=zg_bs_g_1318105031_sccl_10/000-0000000-0000000?psc=1,Paperback,Missing,3.9 out of 5 stars,Shubham Swarnkar
"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow: Concepts, Tools, and Techniques to Build Intelligent Systems, Third Edition (Full Colour Print)",Aurélien Géron,https://amazon.in/Hands-Machine-Learning-Scikit-Learn-TensorFlow/dp/9355421982/ref=zg_bs_g_1318105031_sccl_11/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,93
"Love in the Time of Cholera [Paperback] Marquez, Gabriel Garcia",Missing,https://amazon.in/Love-Cholera-Gabriel-Garcia-Marquez/dp/014012389X/ref=zg_bs_g_1318105031_sccl_12/000-0000000-0000000?psc=1,Paperback,Missing,4.5 out of 5 stars,Marquez Gabriel Garcia
The Book of Why : The New Science of Cause and Effect,Judea Pearl,https://amazon.in/Book-Why-Science-Cause-Effect/dp/0141982411/ref=zg_bs_g_1318105031_sccl_13/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,"1,970"
"Decode and Conquer: Answers to Product Management Interviews [paperback] Lin, Lewis C [Nov 28, 2013]…",Lewis C Lin,https://amazon.in/Decode-Conquer-Answers-Management-Interviews/dp/0615930417/ref=zg_bs_g_1318105031_sccl_14/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,997
The Visual MBA: A Quick Guide to Everything You’ll Learn in Two Years of Business School,Jason Barron,https://amazon.in/Visual-MBA-Everything-Business-School/dp/0241386683/ref=zg_bs_g_1318105031_sccl_15/000-0000000-0000000?psc=1,Paperback,Missing,4.4 out of 5 stars,552
"Let Us Python: Python Is Future, Embrace It Fast Learn Python Quickly A Programmer-Friendly Guide- 6th Edition",Missing,https://amazon.in/Let-Us-Python-Embrace-Programmer-Friendly/dp/9355515413/ref=zg_bs_g_1318105031_sccl_16/000-0000000-0000000?psc=1,Unknown Binding,Missing,5.0 out of 5 stars,Aditya Kanetkar Yashavant Kanetkar
THE MAN EATING LEOPARD OF RUDRAPRAYAG,Jim Corbett,https://amazon.in/MAN-EATING-LEOPARD-RUDRAPRAYAG/dp/8129141841/ref=zg_bs_g_1318105031_sccl_17/000-0000000-0000000?psc=1,Paperback,Missing,4.7 out of 5 stars,"1,707"
"Let's Talk Mutual Funds: A Systematic, Smart Way to Make Them Work for You",Monika Halan,https://amazon.in/Lets-Talk-Mutual-Funds-Systematic-ebook/dp/B0C5FG9NQ2/ref=zg_bs_g_1318105031_sccl_18/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.6 out of 5 stars,200
Algorithms to Live By: The Computer Science of Human Decisions,Missing,https://amazon.in/Algorithms-Live-Computer-Science-Decisions/dp/B079P5V4ZF/ref=zg_bs_g_1318105031_sccl_19/000-0000000-0000000?psc=1,Audible Audiobook,Missing,4.5 out of 5 stars,Brian Christian
The ChatGPT Millionaire: Making Money Online has never been this EASY (Updated for GPT-4) (ChatGPT Mastery Series),Neil Dagger,https://amazon.in/ChatGPT-Millionaire-Making-Online-Updated-ebook/dp/B0BSHFVWFD/ref=zg_bs_g_1318105031_sccl_20/000-0000000-0000000?psc=1,Kindle Edition,Missing,4.2 out of 5 stars,"1,947"
